50.09721174610466,55.347562293743515
51.37310497063099,46.25780335369302
49.976847831534805,56.21704207630229
52.57349718631095,46.04779511749893
48.46430761281131,50.58744218040667
46.39786121003193,53.019545474693494
48.67895564906517,46.39109084872399
55.577911981027825,52.874811455621234
55.09021125155459,53.445997095695226
56.46499453943278,51.34464456490496
50.31863841991607,55.11697394521004
51.399322582749456,46.27989682099836
51.95150307919938,52.678851515775634
53.25612264458836,45.921196565136704
48.70812157802472,49.70007621464685
47.03339604446028,53.62090169797838
49.545724151633834,46.1221181829538
54.86940906654752,52.34910301905494
54.72040769174366,53.46575355387209
56.236690557900424,50.57599707511884
